PČV,Typ,Stav,Kód STK,Název STK,Platnost od,Platnost do,Číslo protokolu,Aktuální
11355315,P - Pravidelná,A,3219,"NÁM. SMIŘICKÝCH 16, 28163, KOSTELEC NAD ČERNÝMI LESY",2012-05-11,2014-05-11,,False
5381328,P - Pravidelná,A,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2007-04-07,2009-04-07,,True
6889435,P - Pravidelná,A,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2010-06-28,2012-06-28,,False
11353772,P - Pravidelná,A,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2012-05-09,2014-05-09,,False
11154523,P - Pravidelná,A,3855,ADMINISTRATIVNÍ OMEZENÍ - NOVÁ VOZIDLA,2008-06-26,2012-06-26,,False
5803353,P - Pravidelná,A,3419,"CHRASTAVICE 111, 34401, DOMAŽLICE",2012-05-25,2014-05-25,,False
5821242,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2012-03-12,2014-03-12,,False
9099485,E - Evidenční,Nezjištěno,3805,"BESKYDSKÁ 2299, 73802, FRÝDEK-MÍSTEK",2011-06-22,2011-06-22,,False
5381328,E - Evidenční,Nezjištěno,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2006-07-03,2006-07-03,,True
6889435,E - Evidenční,Nezjištěno,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2008-07-22,2008-07-22,,True
11321146,P - Pravidelná,A,3419,"CHRASTAVICE 111, 34401, DOMAŽLICE",2012-05-10,2014-05-10,,False
5571640,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2012-01-03,2014-01-03,,False
11084204,P - Pravidelná,A,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2010-07-12,2012-07-12,,False
11867240,P - Pravidelná,A,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2010-11-30,2012-11-30,,False
11306240,P - Pravidelná,A,3837,"VELKÉ ALBRECHTICE 309, 74291, VELKÉ ALBRECHTICE",2012-05-03,2014-05-03,,False
11353772,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2010-08-09,2010-08-09,,False
5871662,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2011-11-07,2011-11-07,,True
5571640,E - Evidenční,Nezjištěno,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2007-07-09,2007-07-09,,True
10855456,E - Evidenční,Nezjištěno,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2010-03-15,2010-03-15,,False
11867240,E - Evidenční,Nezjištěno,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2008-11-19,2008-11-19,,False
5669436,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2009-07-29,2009-07-29,,False
11088704,Z - Na žádost provozovatele,Nezjištěno,3805,"BESKYDSKÁ 2299, 73802, FRÝDEK-MÍSTEK",2012-06-06,2012-06-06,,False
9099485,P - Pravidelná,A,3805,"BESKYDSKÁ 2299, 73802, FRÝDEK-MÍSTEK",2011-06-22,2013-06-22,,False
8844121,P - Pravidelná,A,3237,"PRŮMYSLOVÁ 1851, 25801, VLAŠIM",2011-01-17,2013-01-17,,False
10863425,E - Evidenční,Nezjištěno,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2010-10-05,2010-10-05,,False
7325156,P - Pravidelná,A,3637,"K JAVORKU 982, 51401, JILEMNICE",2010-07-29,2012-07-29,,False
5863459,P - Pravidelná,A,3605,"VLČNOV 30, 53701, CHRUDIM",2011-08-11,2013-08-11,,False
6744732,E - Evidenční,Nezjištěno,3848,"NÁDRAŽNÍ 1599/4, 74221, KOPŘIVNICE",2011-09-26,2011-09-26,,True
7267469,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2009-11-04,2009-11-04,,True
10637685,P - Pravidelná,Nezjištěno,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2010-12-28,2012-12-28,,False
11282100,E - Evidenční,Nezjištěno,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2011-03-18,2011-03-18,,True
7429619,P - Pravidelná,A,3419,"CHRASTAVICE 111, 34401, DOMAŽLICE",2010-09-04,2012-09-04,,False
7429619,E - Evidenční,Nezjištěno,3419,"CHRASTAVICE 111, 34401, DOMAŽLICE",2009-04-10,2009-04-10,,True
7565051,Z - Na žádost provozovatele,Nezjištěno,3419,"CHRASTAVICE 111, 34401, DOMAŽLICE",2010-02-24,2010-02-24,,False
1669218,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2010-03-30,2012-03-30,,True
6084820,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2012-05-21,2014-05-21,,False
7500937,P - Pravidelná,A,3319,"HREJKOVICE 110, 39859, HREJKOVICE",2010-08-11,2012-08-11,,False
11061541,P - Pravidelná,A,3837,"VELKÉ ALBRECHTICE 309, 74291, VELKÉ ALBRECHTICE",2011-04-08,2013-04-08,,True
7171400,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2012-01-26,2014-01-26,,False
8619136,P - Pravidelná,A,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2011-08-17,2013-08-17,,False
7051183,E - Evidenční,Nezjištěno,3519,"MRŠTÍKOVA 2, 46003, LIBEREC 3",2011-11-15,2011-11-15,,True
11060824,P - Pravidelná,A,3637,"K JAVORKU 982, 51401, JILEMNICE",2010-10-06,2012-10-06,,False
7583432,P - Pravidelná,A,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2010-09-01,2012-09-01,,False
6008596,P - Pravidelná,A,3237,"PRŮMYSLOVÁ 1851, 25801, VLAŠIM",2012-05-10,2014-05-10,,False
7709468,P - Pravidelná,A,3512,"LIBERECKÁ 558, 47301, NOVÝ BOR",2010-08-09,2012-08-09,,False
5804971,P - Pravidelná,A,3605,"VLČNOV 30, 53701, CHRUDIM",2006-03-21,2008-03-21,,True
6135489,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2012-05-02,2012-05-02,,True
6913470,Z - Na žádost provozovatele,Nezjištěno,3837,"VELKÉ ALBRECHTICE 309, 74291, VELKÉ ALBRECHTICE",2011-10-31,2011-10-31,,True
11034017,P - Pravidelná,A,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2012-06-14,2014-06-14,,False
11866103,P - Pravidelná,A,3712,"BÍLANSKÁ 2595/95, 76701, KROMĚŘÍŽ",2010-08-18,2012-08-18,,False
5804971,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2007-07-12,2007-08-11,,True
5948331,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2007-10-25,2007-10-25,,True
11279508,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2008-05-13,2008-05-15,,False
6913470,P - Pravidelná,A,3837,"VELKÉ ALBRECHTICE 309, 74291, VELKÉ ALBRECHTICE",2011-06-20,2013-06-20,,False
11034017,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2009-06-09,2009-06-09,,True
11268969,P - Pravidelná,A,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2012-05-18,2014-05-18,,False
11334845,E - Evidenční,Nezjištěno,3512,"LIBERECKÁ 558, 47301, NOVÝ BOR",2011-08-12,2011-08-12,,True
11184708,P - Pravidelná,A,3755,"DLOUHÁ BRTNICE 156, 58834, DLOUHÁ BRTNICE",2012-01-07,2013-01-07,,False
6808432,P - Pravidelná,A,3219,"NÁM. SMIŘICKÝCH 16, 28163, KOSTELEC NAD ČERNÝMI LESY",2011-09-27,2012-09-27,CZ-3219-11-09-0879,False
11283550,P - Pravidelná,A,3755,"DLOUHÁ BRTNICE 156, 58834, DLOUHÁ BRTNICE",2012-04-20,2014-04-20,,False
7643718,P - Pravidelná,A,3755,"DLOUHÁ BRTNICE 156, 58834, DLOUHÁ BRTNICE",2012-06-12,2014-06-12,,False
7298237,P - Pravidelná,A,3762,"BRNĚNSKÁ 404, 66442, MODŘICE",2011-01-19,2013-01-19,,False
7641223,P - Pravidelná,A,3762,"BRNĚNSKÁ 404, 66442, MODŘICE",2011-05-12,2013-05-12,,False
6100143,P - Pravidelná,A,3512,"LIBERECKÁ 558, 47301, NOVÝ BOR",2012-04-03,2014-04-03,,False
11039780,P - Pravidelná,A,3319,"HREJKOVICE 110, 39859, HREJKOVICE",2010-08-13,2012-08-13,,False
4283185,P - Pravidelná,A,3837,"VELKÉ ALBRECHTICE 309, 74291, VELKÉ ALBRECHTICE",2011-10-20,2013-10-20,,False
9770863,P - Pravidelná,A,3812,"LOVĚŠICE 258/III, 75013, PŘEROV",2011-11-01,2012-11-01,,False
11506873,E - Evidenční,Nezjištěno,3119,"VÝPADOVÁ 1559, 15300, PRAHA 5 - RADOTÍN",2009-06-16,2009-06-16,,False
11735249,P - Pravidelná,A,3119,"VÝPADOVÁ 1559, 15300, PRAHA 5 - RADOTÍN",2011-08-31,2013-08-18,,False
10121400,E - Evidenční,Nezjištěno,3705,"682 01  VYŠKOV, SOCHOROVA 596",2001-11-07,2001-12-07,,True
10121400,P - Pravidelná,A,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2004-05-19,2006-04-21,,True
615001,P - Pravidelná,A,3712,"BÍLANSKÁ 2595/95, 76701, KROMĚŘÍŽ",2003-08-20,2005-08-20,,True
7187599,P - Pravidelná,A,3844,"JESENICKÁ 3071/1D, 78701, ŠUMPERK",2007-06-13,2009-06-13,,True
4915524,E - Evidenční,Nezjištěno,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2004-07-22,2004-07-22,,True
893171,P - Pravidelná,A,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2006-03-09,2008-03-09,,True
9583653,P - Pravidelná,A,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2006-05-22,2008-05-22,,True
7223270,E - Evidenční,Nezjištěno,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2004-12-01,2004-12-01,,True
390747,P - Pravidelná,A,3848,"NÁDRAŽNÍ 1599/4, 74221, KOPŘIVNICE",2006-05-25,2008-05-25,,True
2600499,P - Pravidelná,A,3805,"BESKYDSKÁ 2299, 73802, FRÝDEK-MÍSTEK",2006-01-20,2008-01-20,,True
4713951,P - Pravidelná,A,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2003-07-24,2005-07-24,,True
7450617,E - Evidenční,Nezjištěno,3201,"K PODLESÍ 539, 26101, PŘÍBRAM VI",2007-02-27,2007-02-27,,True
7520937,P - Pravidelná,A,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2002-04-02,2004-04-02,,True
9646783,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2007-10-15,2007-10-15,,True
9646783,P - Pravidelná,A,3605,"VLČNOV 30, 53701, CHRUDIM",2007-10-04,2009-10-04,,True
9235911,P - Pravidelná,A,3737,"BORŠOVSKÁ 2622/91, 69701, NĚTČICE, KYJOV",2007-09-26,2009-09-26,,True
4915524,P - Pravidelná,C,3744,"NÁMĚSTÍ SVOBODY 578, 68604, KUNOVICE",2004-12-02,,,True
7616064,A - Pro nebezpečné látky,Nezjištěno,3219,"NÁM. SMIŘICKÝCH 16, 28163, KOSTELEC NAD ČERNÝMI LESY",2007-08-15,2008-08-15,,True
7616064,E - Evidenční,Nezjištěno,3219,"NÁM. SMIŘICKÝCH 16, 28163, KOSTELEC NAD ČERNÝMI LESY",2008-08-13,2008-08-13,,True
5413653,P - Pravidelná,A,3519,"MRŠTÍKOVA 2, 46003, LIBEREC 3",2005-10-04,2007-10-04,,True
6835211,P - Pravidelná,B,3755,"DLOUHÁ BRTNICE 156, 58834, DLOUHÁ BRTNICE",2008-01-28,2008-02-27,,True
7459163,E - Evidenční,Nezjištěno,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2007-10-09,2007-10-09,,True
7468417,E - Evidenční,Nezjištěno,3505,"U TEREZÍNSKÉ KŘIŽOVATKY 176, 41201, LITOMĚŘICE",2004-12-09,2004-12-09,,True
8506992,E - Evidenční,Nezjištěno,3612,"PETRUSOVA 1658/2, 56802, SVITAVY - PŘEDMĚSTÍ",2003-01-14,2003-01-14,,True
8560000,E - Evidenční,Nezjištěno,3805,"BESKYDSKÁ 2299, 73802, FRÝDEK-MÍSTEK",2007-12-05,2007-12-05,,True
9538564,P - Pravidelná,A,3326,"DRUŽSTEVNÍ 335, 39801, MIROTICE",2006-10-04,2008-10-04,,True
9558590,P - Pravidelná,A,3619,"PRŮMYSLOVÁ 381, 53301, PARDUBICE",2008-10-08,2010-10-08,,True
7534547,E - Evidenční,Nezjištěno,3617,"NUDVOJOVICKÁ 1681, 51101, TURNOV",2009-07-29,2009-07-29,,True
7308738,E - Evidenční,Nezjištěno,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2004-07-07,2004-07-07,,True
7579712,E - Evidenční,Nezjištěno,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2003-04-01,2003-04-01,,True
5704932,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2006-10-27,2008-10-27,,True
11007064,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2005-12-05,2007-12-05,,True
9693125,E - Evidenční,Nezjištěno,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2004-09-08,2004-09-08,,True
5873267,P - Pravidelná,A,3231,"PŘÍLEPSKÁ 1909, 252 63, ROZTOKY U PRAHY",2008-10-20,2010-10-20,,True
8998877,P - Pravidelná,A,3514,"U OHARKY 3093, 43801, ŽATEC",2007-09-20,2009-09-20,,True
3753860,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2004-05-13,2006-05-13,,True
10738594,P - Pravidelná,A,3213,"ZÁPSKÁ 2257, 25001, BRANDÝS NAD LABEM",2009-04-20,2011-04-20,,True
9942411,P - Pravidelná,A,3431,"Plzeňská 667, 34802, Bor",2009-07-08,2010-07-08,,True
5931821,P - Pravidelná,A,3214,"Železničářů 885, 272 80, Kladno",2010-04-21,2011-04-21,,True
8980024,P - Pravidelná,A,3835,"NA KŘTALTĚ 2219/37, 78901, ZÁBŘEH",2008-07-28,2010-07-28,,True
7317036,E - Evidenční,Nezjištěno,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2008-07-24,2008-07-24,,True
9000872,E - Evidenční,Nezjištěno,3735,"BRNĚNSKÁ 1242, 66501, ROSICE",2006-05-17,2006-05-17,,True
9000872,Z - Na žádost provozovatele,Nezjištěno,3735,"BRNĚNSKÁ 1242, 66501, ROSICE",2006-06-05,2006-06-05,,True
2665912,E - Evidenční,Nezjištěno,3431,"Plzeňská 667, 34802, Bor",2008-05-30,2008-05-30,,True
3298473,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2001-10-26,2003-10-26,,True
8671888,E - Evidenční,Nezjištěno,3213,"ZÁPSKÁ 2257, 25001, BRANDÝS NAD LABEM",2005-04-08,2005-04-08,,True
9696911,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2005-12-19,2007-12-19,,True
7308738,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2005-04-27,2007-04-27,,True
9056008,P - Pravidelná,A,3735,"BRNĚNSKÁ 1242, 66501, ROSICE",2007-12-11,2009-12-11,,True
11678780,P - Pravidelná,A,3213,"ZÁPSKÁ 2257, 25001, BRANDÝS NAD LABEM",2011-04-20,2013-04-20,,False
10023723,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2008-04-22,2010-04-22,,True
5873267,E - Evidenční,Nezjištěno,3213,"ZÁPSKÁ 2257, 25001, BRANDÝS NAD LABEM",2005-11-07,2005-11-07,,True
3753860,E - Evidenční,Nezjištěno,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2006-03-27,2006-03-27,,True
5977497,P - Pravidelná,A,3632,"POLIČSKÁ 1365, 53901, HLINSKO",2007-08-16,2009-08-16,,True
6025637,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2004-03-10,2006-03-10,,True
6059885,P - Pravidelná,A,3735,"BRNĚNSKÁ 1242, 66501, ROSICE",2005-02-18,2007-02-18,,True
6318197,P - Pravidelná,A,3735,"BRNĚNSKÁ 1242, 66501, ROSICE",2010-07-21,2012-07-21,,True
4496710,P - Pravidelná,A,3514,"U OHARKY 3093, 43801, ŽATEC",2010-04-15,2012-04-15,,True
11135930,P - Pravidelná,A,3849,"17. LISTOPADU 2269, 73802, FRÝDEK-MÍSTEK",2008-07-31,2010-06-30,,True
7911436,E - Evidenční,Nezjištěno,3414,"FÜGNEROVA 404, 33601, BLOVICE",2007-01-10,2007-01-10,,True
7923171,P - Pravidelná,A,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2004-01-09,2006-01-09,,True
8193663,E - Evidenční,Nezjištěno,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2007-08-29,2007-08-29,,True
6131963,P - Pravidelná,A,3514,"U OHARKY 3093, 43801, ŽATEC",2008-04-21,2010-04-21,,True
6025637,E - Evidenční,Nezjištěno,3617,"NUDVOJOVICKÁ 1681, 51101, TURNOV",2004-09-20,2004-09-20,,True
10494867,P - Pravidelná,Nezjištěno,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2011-04-11,2011-09-16,,True
6496254,P - Pravidelná,A,3849,"17. LISTOPADU 2269, 73802, FRÝDEK-MÍSTEK",2010-09-09,2012-09-09,,False
10635922,P - Pravidelná,A,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2009-03-19,2011-03-19,,True
10635922,E - Evidenční,Nezjištěno,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2009-03-19,2009-03-19,,True
1931169,P - Pravidelná,A,3718,"SKALICE NAD SVITAVOU 169, 67901, SKALICE NAD SVITAVOU",2004-04-21,2005-04-19,,True
7460026,E - Evidenční,Nezjištěno,3817,"Palackého 220, 757 01, Valašské Meziříčí",2004-01-21,2004-01-21,,True
1937337,E - Evidenční,Nezjištěno,3214,"Železničářů 885, 272 80, Kladno",2005-04-11,2005-04-11,,True
407077,E - Evidenční,Nezjištěno,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2007-07-31,2007-07-31,,True
9211724,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2007-03-22,2009-03-22,,True
407077,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2006-07-20,2008-06-09,,True
10201938,P - Pravidelná,Nezjištěno,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2007-01-17,2008-12-21,,True
12035238,P - Pravidelná,A,370400013,ADMINISTRATIVNÍ OMEZENÍ- NOVÁ VOZIDLA,2005-08-29,2009-08-29,,True
8500864,E - Evidenční,Nezjištěno,3832,"ZA SPLAVEM 884, 73401, KARVINÁ",2007-11-15,2007-11-15,,True
7232824,P - Pravidelná,A,3849,"17. LISTOPADU 2269, 73802, FRÝDEK-MÍSTEK",2006-09-06,2008-09-06,,True
7155550,P - Pravidelná,A,3514,"U OHARKY 3093, 43801, ŽATEC",2007-07-17,2009-07-17,,True
6731474,E - Evidenční,Nezjištěno,3631,"SOLNICE - JEŠTĚTICE 110, 51601, RYCHNOV NAD KNĚŽNOU",2006-04-10,2006-04-10,,True
9556910,P - Pravidelná,A,3631,"SOLNICE - JEŠTĚTICE 110, 51601, RYCHNOV NAD KNĚŽNOU",2004-11-09,2006-10-26,,True
9589329,P - Pravidelná,A,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2007-04-02,2009-04-02,,True
10736296,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2008-06-05,2010-06-05,,True
9476639,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2002-06-26,2004-06-26,,True
422747,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2004-07-15,2006-06-28,,True
7079731,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2004-11-02,2006-11-02,,True
9583150,E - Evidenční,Nezjištěno,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2006-03-27,2006-03-27,,True
9519812,E - Evidenční,Nezjištěno,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2003-12-18,2003-12-18,,True
9476639,E - Evidenční,Nezjištěno,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2003-09-24,2003-09-24,,True
9157901,E - Evidenční,Nezjištěno,3213,"ZÁPSKÁ 2257, 25001, BRANDÝS NAD LABEM",2007-09-03,2007-09-03,,True
9341568,E - Evidenční,Nezjištěno,3618,"BRATŘÍ ŠTEFANŮ 492, 50003, HRADEC KRÁLOVÉ",2008-12-30,2008-12-30,,True
7514726,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2006-08-29,2008-08-29,,True
9583150,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2006-11-24,2008-11-24,,True
9501366,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2003-04-04,2005-04-04,,True
11872052,P - Pravidelná,A,3732,"BRUMOVSKÁ 279, 76601, VALAŠSKÉ KLOBOUKY",2008-06-06,2012-06-06,,True
6411764,P - Pravidelná,A,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2008-05-22,2010-05-22,,True
9865741,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2009-03-24,2011-03-24,,True
9644764,P - Pravidelná,Nezjištěno,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2003-04-24,2004-03-03,,True
1677992,P - Pravidelná,A,3732,"BRUMOVSKÁ 279, 76601, VALAŠSKÉ KLOBOUKY",2003-09-17,2005-09-16,,True
7589296,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2006-04-24,2008-04-24,,True
1937337,P - Pravidelná,C,3214,"Železničářů 885, 272 80, Kladno",2005-04-28,2005-04-28,,True
9526377,P - Pravidelná,A,3617,"NUDVOJOVICKÁ 1681, 51101, TURNOV",2003-04-03,2005-03-11,,True
7172575,P - Pravidelná,A,3718,"SKALICE NAD SVITAVOU 169, 67901, SKALICE NAD SVITAVOU",2008-07-17,2009-07-16,,True
10815091,P - Pravidelná,A,3632,"POLIČSKÁ 1365, 53901, HLINSKO",2010-06-11,2012-06-11,,True
7533164,P - Pravidelná,A,3732,"BRUMOVSKÁ 279, 76601, VALAŠSKÉ KLOBOUKY",2008-02-05,2010-02-05,,True
9584362,P - Pravidelná,A,3632,"POLIČSKÁ 1365, 53901, HLINSKO",2007-05-22,2009-05-22,,True
9646269,E - Evidenční,Nezjištěno,3531,"V LIPÁCH 3275, 41501, TEPLICE - PROSETICE",2010-02-16,2010-02-16,,True
9587967,P - Pravidelná,A,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2005-10-06,2007-10-06,,True
9587967,E - Evidenční,Nezjištěno,3100,"TÜRKOVA 1001/9, 14900, PRAHA 4, CHODOV",2004-05-25,2004-05-25,,True
6411764,E - Evidenční,Nezjištěno,3717,"NÁDRAŽNÍ 389, 67167, HRUŠOVANY NAD JEVIŠOVKOU",2006-02-06,2006-02-06,,True
7257467,P - Pravidelná,Nezjištěno,3617,"NUDVOJOVICKÁ 1681, 51101, TURNOV",2007-08-22,2009-08-15,,True
3794169,P - Pravidelná,Nezjištěno,3113,"PODNIKATELSKÁ I 652, 19011, PRAHA - BĚCHOVICE",2002-02-13,2002-06-13,,True
11872034,P - Pravidelná,B,310000157,"32.23 REVIT S.R.O., STK DLOUHÉ POLE, OKR. BENEŠOV",2007-10-18,2009-10-18,,True
9589115,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2002-08-26,2004-08-26,,True
9579520,E - Evidenční,Nezjištěno,3632,"POLIČSKÁ 1365, 53901, HLINSKO",2006-09-19,2006-09-19,,True
9604948,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2005-07-14,2007-07-12,,True
10207910,P - Pravidelná,A,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2002-08-01,2004-06-25,,True
9639827,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2008-08-14,2010-08-14,,True
8558751,P - Pravidelná,A,3618,"BRATŘÍ ŠTEFANŮ 492, 50003, HRADEC KRÁLOVÉ",2004-04-21,2006-04-21,,True
10215473,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2001-10-02,2003-10-02,,True
9394279,E - Evidenční,Nezjištěno,3114,"NAD VRŠOVSKOU HOROU 88/4, 10100, PRAHA 10",2004-06-05,2004-06-05,,True
8676985,P - Pravidelná,A,3417,"TEPELSKÁ 551/5, 35301, MARIÁNSKÉ LÁZNĚ - ÚŠOVICE",2007-06-22,2009-06-22,,True
8581512,P - Pravidelná,A,3517,"ŽELIVSKÉHO 4471/1, 46605, JABLONEC NAD NISOU - RÝNOVICE",2008-05-28,2010-05-28,,True
7399729,E - Evidenční,Nezjištěno,3631,"SOLNICE - JEŠTĚTICE 110, 51601, RYCHNOV NAD KNĚŽNOU",2004-04-21,2004-04-21,,True
9657203,E - Evidenční,Nezjištěno,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2005-11-28,2005-11-28,,True
9657203,P - Pravidelná,A,3314,"PELHŘIMOVSKÁ 2940, 39002, TÁBOR",2009-09-09,2011-09-09,,True
